Species_ID,Update_Date,Update_By,Park,Life_Form,Nativity,Distribution,Conservation_Status,Scientific_Name,Code,Taxonomic_Order,Taxonomic_Family,Genus,Species,Subdivision,Authority,Authority_Source,Citation,Life_Cycle,Update_Comments,Park_Common_Name
20100315154438-105882227.420807,,,NPSA,Sedge,Native,ind,,Scleria polycarpa,SCLPOL,Cyperales,Cyperaceae,Scleria,polycarpa,,Boeck.,Yoshioka,,Perennial,,selesele
20100315154438-105882227.420807,,,WAPA,Sedge,Native,,,Scleria polycarpa,SCLPOL,Cyperales,Cyperaceae,Scleria,polycarpa,,Boeck.,Yoshioka,,Perennial,,nutrush
20100315154438-106133759.021759,2013-12-12T15:46:39Z,Kelly Kozar,HALE,,Native,end,,Dryopteris unidentata var. paleacea,DRYUNI1,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,var. paleacea,(Hook. & Arn.) C.Chr.; (Hillebr.) Herat ex Fraser-Jenk.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-106133759.021759,2013-12-12T15:46:39Z,Kelly Kozar,HAVO,,Native,end,,Dryopteris unidentata var. paleacea,DRYUNI1,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,var. paleacea,(Hook. & Arn.) C.Chr.; (Hillebr.) Herat ex Fraser-Jenk.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",‘akole
20100315154438-106369674.20578,,,WAPA,,Native,,,Melanolepis multiglandulosa var. glabrata,MELMUL1,Euphorbiales,Euphorbiaceae,Melanolepis,multiglandulosa,var. glabrata,,,,,,
20100315154438-106646120.548248,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Tree,Native,ind,,Pisonia umbellifera,PISUMB,Caryophyllales,Nyctaginaceae,Pisonia,umbellifera,,(G. Forst.) Seem.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,papala
20100315154438-106646120.548248,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Tree,Native,ind,,Pisonia umbellifera,PISUMB,Caryophyllales,Nyctaginaceae,Pisonia,umbellifera,,(G. Forst.) Seem.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,papala
20100315154438-106646120.548248,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Tree,Native,ind,,Pisonia umbellifera,PISUMB,Caryophyllales,Nyctaginaceae,Pisonia,umbellifera,,(G. Forst.) Seem.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,papala
20100315154438-106646120.548248,2013-12-12T15:35:47Z,Kelly Kozar,NPSA,Tree,Native,ind,,Pisonia umbellifera,PISUMB,Caryophyllales,Nyctaginaceae,Pisonia,umbellifera,,(G. Forst.) Seem.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,faupala
20100315154438-107375323.77243,2013-11-07T00:00:00Z,Kelly Kozar,HALE,Tree,Native,end,,Polyscias spp.,POLSP.1,Apiales,Araliaceae,Polyscias,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",vī vao
20100315154438-107375323.77243,2013-11-07T00:00:00Z,Kelly Kozar,NPSA,Tree,Native,end,,Polyscias spp.,POLSP.1,Apiales,Araliaceae,Polyscias,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",vī vao
20100315154438-107375323.77243,2013-11-07T00:00:00Z,Kelly Kozar,PUHO,Tree,Native,end,,Polyscias spp.,POLSP.1,Apiales,Araliaceae,Polyscias,spp.,,,,,Perennial,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",vī vao
20100315154438-107543349.266052,2013-12-13T12:17:25Z,Kelly Kozar,NPSA,,Non-Native,,,Physalis angulata,PHYANG,Solanales,Solanaceae,Physalis,angulata,,L.,Wagner et al. 2012,"Imada et al., 2000; Oppenheimer, 2003; Staples et al., 2006",Annual,Updated authority source and citation data. Updated life form in xref table from PLANTS database. Up,
20100315154438-107543349.266052,2013-12-13T12:17:25Z,Kelly Kozar,WAPA,,Non-Native,,,Physalis angulata,PHYANG,Solanales,Solanaceae,Physalis,angulata,,L.,Wagner et al. 2012,"Imada et al., 2000; Oppenheimer, 2003; Staples et al., 2006",Annual,Updated authority source and citation data. Updated life form in xref table from PLANTS database. Up,
20100315154438-108785867.69104,,,NPSA,Herb,Native,end,,Heliconia laufao,HELLAU,Zingiberales,Heliconiaceae,Heliconia,laufao,,Kress,Whistler 1994,,,,laufao
20100315154438-109438002.109528,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Fern,Native,end,,Coniogramme pilosa,CONPIL,Polypodiales,Pteridaceae,Coniogramme,pilosa,,(Brack.) Hieron.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lo‘ulu
20100315154438-109438002.109528,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Fern,Native,end,,Coniogramme pilosa,CONPIL,Polypodiales,Pteridaceae,Coniogramme,pilosa,,(Brack.) Hieron.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lo‘ulu
20100315154438-109438002.109528,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Fern,Native,end,,Coniogramme pilosa,CONPIL,Polypodiales,Pteridaceae,Coniogramme,pilosa,,(Brack.) Hieron.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lo‘ulu
20100315154438-109488487.243652,2013-12-12T15:30:01Z,Kelly Kozar,AMME,Shrub,Non-Native,,,Pluchea indica,PLUIND1,Asterales,Asteraceae,Pluchea,indica,,(L.) Less.,Wagner et al. 2012,"Oppenheimer & Bartlett, 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Indian pluchea
20100315154438-109488487.243652,2013-12-12T15:30:01Z,Kelly Kozar,KAHO,Shrub,Non-Native,nat,,Pluchea indica,PLUIND1,Asterales,Asteraceae,Pluchea,indica,,(L.) Less.,Wagner et al. 2012,"Oppenheimer & Bartlett, 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Indian fleabane
20100315154438-109488487.243652,2013-12-12T15:30:01Z,Kelly Kozar,KALA,Shrub,Non-Native,nat,,Pluchea indica,PLUIND1,Asterales,Asteraceae,Pluchea,indica,,(L.) Less.,Wagner et al. 2012,"Oppenheimer & Bartlett, 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Indian fleabane
20100315154438-109488487.243652,2013-12-12T15:30:01Z,Kelly Kozar,WAPA,Shrub,Non-Native,,,Pluchea indica,PLUIND1,Asterales,Asteraceae,Pluchea,indica,,(L.) Less.,Wagner et al. 2012,"Oppenheimer & Bartlett, 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Indian pluchea
20100315154438-109563529.491425,,,HALE,Fern,Native,end,,Dryopteris unidentata,DRYUNI3,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,,(Hook. & Arn.) C. Chr.,Wagner et al. 2012,,Perennial,,‘akole
20100315154438-109563529.491425,,,HAVO,Fern,Native,end,,Dryopteris unidentata,DRYUNI3,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,,(Hook. & Arn.) C. Chr.,Wagner et al. 2012,,Perennial,,‘akole
20100315154438-109563529.491425,,,KALA,Fern,Native,end,,Dryopteris unidentata,DRYUNI3,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,,(Hook. & Arn.) C. Chr.,Wagner et al. 2012,,Perennial,,‘akole
20100315154438-109738528.728485,2013-12-12T15:49:44Z,Kelly Kozar,HALE,Fern,Native,end,,Dryopteris glabra var. nuda,DRYGLA5,Polypodiales,Dryopteridaceae,Dryopteris,glabra,var. nuda,(Brack.) Kuntze; (Underw.) Fraser-Jenk.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs.",kīlau
20100315154438-109738528.728485,2013-12-12T15:49:44Z,Kelly Kozar,KALA,Fern,Native,end,,Dryopteris glabra var. nuda,DRYGLA5,Polypodiales,Dryopteridaceae,Dryopteris,glabra,var. nuda,(Brack.) Kuntze; (Underw.) Fraser-Jenk.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs.",kīlau
20100315154438-110386848.449707,2013-12-12T15:46:39Z,Kelly Kozar,HALE,,Native,end,,Dryopteris unidentata var. unidentata,DRYUNI4,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,var. unidentata,(Hook. & Arn.) C.Chr.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-110386848.449707,2013-12-12T15:46:39Z,Kelly Kozar,HAVO,,Native,end,,Dryopteris unidentata var. unidentata,DRYUNI4,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,var. unidentata,(Hook. & Arn.) C.Chr.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-110386848.449707,2013-12-12T15:46:39Z,Kelly Kozar,KALA,,Native,end,,Dryopteris unidentata var. unidentata,DRYUNI4,Polypodiales,Dryopteridaceae,Dryopteris,unidentata,var. unidentata,(Hook. & Arn.) C.Chr.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-111181378.364563,,,HALE,,Non-Native,,,Camellia japonica,CAMJAP,Theales,Theaceae,Camellia,japonica,,,,,Perennial,,
20100315154438-111181378.364563,,,HAVO,,Non-Native,,,Camellia japonica,CAMJAP,Theales,Theaceae,Camellia,japonica,,,,,Perennial,,
20100315154438-111244201.660156,2013-12-12T15:30:01Z,Kelly Kozar,HALE,Grass,Native,end,,Eragrostis grandis,ERAGRA,Cyperales,Poaceae,Eragrostis,grandis,,Hillebr.,Wagner et al. 2012,"Herbst & Clayton, 1998",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Eragrostis grandis
20100315154438-111244201.660156,2013-12-12T15:30:01Z,Kelly Kozar,HAVO,Grass,Native,end,,Eragrostis grandis,ERAGRA,Cyperales,Poaceae,Eragrostis,grandis,,Hillebr.,Wagner et al. 2012,"Herbst & Clayton, 1998",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Eragrostis grandis
20100315154438-111244201.660156,2013-12-12T15:30:01Z,Kelly Kozar,KALA,Grass,Native,end,,Eragrostis grandis,ERAGRA,Cyperales,Poaceae,Eragrostis,grandis,,Hillebr.,Wagner et al. 2012,"Herbst & Clayton, 1998",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Eragrostis grandis
20100315154438-111432909.965515,,,NPSA,,Native,,,Peperomia reineckei,PEPREI,Piperales,Piperaceae,Peperomia,reineckei,,,,,Both,,
20100315154438-113552629.947662,2013-12-13T12:17:25Z,Kelly Kozar,KALA,,Native,end,,Cyanea dunbariae,CYADUN,Campanulales,Campanulaceae,Cyanea,dunbariae,,Rock,Wagner et al. 2012,"Hughes, 1995; Lammers, pers. comm., 1997",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",
20100315154438-113618969.917297,,,NPSA,,Native,,,Ximenia americana,XIMAME,Santalales,Olacaceae,Ximenia,americana,,,,,Perennial,,
20100315154438-113618969.917297,,,WAPA,,Native,,,Ximenia americana,XIMAME,Santalales,Olacaceae,Ximenia,americana,,,,,Perennial,,
20100315154438-113947570.323944,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Herb,Non-Native,nat,,Lotus subbiflorus,LOTSUB,Fabales,Fabaceae,Lotus,subbiflorus,,Lag.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hairy bird's-foot trefoil
20100315154438-113947570.323944,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Lotus subbiflorus,LOTSUB,Fabales,Fabaceae,Lotus,subbiflorus,,Lag.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hairy bird's-foot trefoil
20100315154438-114195466.041565,,,PUHE,,Non-Native,,,Pandanus veitchii,PANVEI,Pandanales,Pandanaceae,Pandanus,veitchii,,,,,Perennial,,
20100315154438-114332795.143127,,,NPSA,Tree,Native,ind,,Syzygium dealatum,SYZDEA,Myrtales,Myrtaceae,Syzygium,dealatum,,(Burkill) A. C. Smith,Whistler 2004,,,,asi vai
20100315154438-114623308.181763,2013-12-12T15:30:01Z,Kelly Kozar,NPSA,,Native,,,Tabernaemontana pandacaqui,TABPAN,Gentianales,Apocynaceae,Tabernaemontana,pandacaqui,,Poir.,Wagner et al. 2012,"Frohlich & Lau, 2010",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-115470111.370087,,,HAVO,,Non-Native,,,Hedychium spicatum,HEDSPI,Zingiberales,Zingiberaceae,Hedychium,spicatum,,,,,Perennial,,
20100315154438-115647733.211517,,,HAVO,,Non-Native,,,Homalocladium platycladum,HOMPLA,Polygonales,Polygonaceae,Homalocladium,platycladum,,,,,Perennial,,
20100315154438-116229474.544525,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,ind,,Schoenoplectus tabernaemontani,SCHTAB,Cyperales,Cyperaceae,Schoenoplectus,tabernaemontani,,(C. C. Gmel.) Palla,Wagner et al. 2012,"Smith, 1995",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",
20100315154438-117231607.437134,,,HAVO,,Non-Native,,,Amaranthus tricolor,AMATRI,Caryophyllales,Amaranthaceae,Amaranthus,tricolor,,,,,Annual,,
20100315154438-117402136.325836,2013-12-12T15:38:12Z,Kelly Kozar,HALE,Herb,Non-Native,nat,,Gamochaeta purpurea,GAMPUR,Asterales,Asteraceae,Gamochaeta,purpurea,,(L.) Cabrera,Wagner et al. 2012,"Wagner et al., 1997; Wood & LeGrande, 2006; Alford, submitted",Biennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",purple cudweed
20100315154438-117402136.325836,2013-12-12T15:38:12Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Gamochaeta purpurea,GAMPUR,Asterales,Asteraceae,Gamochaeta,purpurea,,(L.) Cabrera,Wagner et al. 2012,"Wagner et al., 1997; Wood & LeGrande, 2006; Alford, submitted",Biennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",purple cudweed
20100315154438-117402136.325836,2013-12-12T15:38:12Z,Kelly Kozar,KALA,Herb,Non-Native,nat,,Gamochaeta purpurea,GAMPUR,Asterales,Asteraceae,Gamochaeta,purpurea,,(L.) Cabrera,Wagner et al. 2012,"Wagner et al., 1997; Wood & LeGrande, 2006; Alford, submitted",Biennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",purple cudweed
20100315154438-117402136.325836,2013-12-12T15:38:12Z,Kelly Kozar,PUHE,Herb,Non-Native,nat,,Gamochaeta purpurea,GAMPUR,Asterales,Asteraceae,Gamochaeta,purpurea,,(L.) Cabrera,Wagner et al. 2012,"Wagner et al., 1997; Wood & LeGrande, 2006; Alford, submitted",Biennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",purple cudweed
20100315154438-117402136.325836,2013-12-12T15:38:12Z,Kelly Kozar,PUHO,Herb,Non-Native,nat,,Gamochaeta purpurea,GAMPUR,Asterales,Asteraceae,Gamochaeta,purpurea,,(L.) Cabrera,Wagner et al. 2012,"Wagner et al., 1997; Wood & LeGrande, 2006; Alford, submitted",Biennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",purple cudweed
20100315154438-118249237.537384,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Polystichum haleakalense,POLHAL,Polypodiales,Dryopteridaceae,Polystichum,haleakalense,,Brack.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-118249237.537384,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Native,end,,Polystichum haleakalense,POLHAL,Polypodiales,Dryopteridaceae,Polystichum,haleakalense,,Brack.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-118437349.796295,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Tree,Native,end,,Pittosporum terminalioides,PITTER,Rosales,Pittosporaceae,Pittosporum,terminalioides,,Planch. ex A. Gray,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hō‘awa
20100315154438-118437349.796295,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Tree,Native,end,,Pittosporum terminalioides,PITTER,Rosales,Pittosporaceae,Pittosporum,terminalioides,,Planch. ex A. Gray,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hō‘awa
20100315154438-119043529.033661,2013-12-13T12:17:25Z,Kelly Kozar,NPSA,,Non-Native,,,Spermacoce ovalifolia,SPEOVA,Rubiales,Rubiaceae,Spermacoce,ovalifolia,,(M. Martens & Galeotti) Hemsl.,Wagner et al. 2012,"Lorence et al., 1995; Wagner et al., 1997; Oppenheimer, 2003",Annual,Updated authority source and citation data. Updated life form in xref table from PLANTS database.,
20100315154438-119544029.23584,2013-11-07T00:00:00Z,Kelly Kozar,HALE,Herb,Non-Native,nat,,Asparagus spp.,ASPARA,Liliales,Asparagaceae,Asparagus,spp.,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",asparagus fern
20100315154438-119544029.23584,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Asparagus spp.,ASPARA,Liliales,Asparagaceae,Asparagus,spp.,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",asparagus fern
20100315154438-119544029.23584,2013-11-07T00:00:00Z,Kelly Kozar,KALA,Herb,Non-Native,nat,,Asparagus spp.,ASPARA,Liliales,Asparagaceae,Asparagus,spp.,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",asparagus fern
20100315154438-119792342.185974,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Deparia marginalis,DEPMAR,Polypodiales,Woodsiaceae,Deparia,marginalis,,(Hillebr.) M.Kato,2012 Bishop Museum Technical Report 60,Kato 2001; Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-119792342.185974,2013-12-13T12:17:25Z,Kelly Kozar,KALA,,Native,end,,Deparia marginalis,DEPMAR,Polypodiales,Woodsiaceae,Deparia,marginalis,,(Hillebr.) M.Kato,2012 Bishop Museum Technical Report 60,Kato 2001; Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-119875490.665436,2013-12-13T12:17:25Z,Kelly Kozar,HALE,Tree,Native,end,,Melicope orbicularis,MELORB,Sapindales,Rutaceae,Melicope,orbicularis,,(Hillebr.) T.G.Hartley & B.C.Stone,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Hartley & Stone 1989,Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",
20100315154438-120011270.046234,,,AMME,Tree,Non-Native,,,Codiaeum variegatum,CODVAR,Euphorbiales,Euphorbiaceae,Codiaeum,variegatum,,(L.) Juss.,ITIS,,Perennial,,
20100315154438-120011270.046234,,,NPSA,Tree,Non-Native,nat,,Codiaeum variegatum,CODVAR,Euphorbiales,Euphorbiaceae,Codiaeum,variegatum,,(L.) Juss.,ITIS,,Perennial,,garden croton
20100315154438-120011270.046234,,,WAPA,Tree,Non-Native,,,Codiaeum variegatum,CODVAR,Euphorbiales,Euphorbiaceae,Codiaeum,variegatum,,(L.) Juss.,ITIS,,Perennial,,
20100315154438-120123505.592346,2013-12-13T12:15:59Z,Kelly Kozar,HALE,,Native,,,Polyscias kavaiensis,POLKAV,Apiales,Araliaceae,Polyscias,kavaiensis,,,Wagner et al. 2012,"Lowery & Plunkett, 2010",Perennial,Updated life form in cross reference table from data in the PLANTS database.,`ohe`ohe
20100315154438-120123505.592346,2013-12-13T12:15:59Z,Kelly Kozar,HAVO,,Native,,,Polyscias kavaiensis,POLKAV,Apiales,Araliaceae,Polyscias,kavaiensis,,,Wagner et al. 2012,"Lowery & Plunkett, 2010",Perennial,Updated life form in cross reference table from data in the PLANTS database.,`ohe`ohe
20100315154438-120123505.592346,2013-12-13T12:15:59Z,Kelly Kozar,KALA,,Native,,,Polyscias kavaiensis,POLKAV,Apiales,Araliaceae,Polyscias,kavaiensis,,,Wagner et al. 2012,"Lowery & Plunkett, 2010",Perennial,Updated life form in cross reference table from data in the PLANTS database.,`ohe`ohe
20100315154438-121549963.951111,,,HAVO,,Non-Native,,,Cyanthillium cinereum var. parviflora,CYACIN1,Asterales,Asteraceae,Cyanthillium,cinereum,var. parviflora,,,,Annual,,
20100315154438-122256934.642792,2013-12-12T15:35:47Z,Kelly Kozar,KALA,,Native,end,,Clermontia oblongifolia ssp. brevipes,CLEOBL1,Campanulales,Campanulaceae,Clermontia,oblongifolia,ssp. brevipes,Gaudich.; (E.Wimm.) Lammers,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Lammers 1991,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-122826933.860779,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Non-Native,nat,,Chloris gayana,CHLGAY,Cyperales,Poaceae,Chloris,gayana,,Kunth,Wagner et al. 2012,"Hughes, 1995",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-123082816.6008,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,,Non-Native,,,Narcissus spp.,NARSP.,Liliales,Liliaceae,Narcissus,spp.,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",
20100315154438-123320698.738098,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Herb,Native,end,,Peperomia globulanthera,PEPGLO,Piperales,Piperaceae,Peperomia,globulanthera,,C. DC.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Both,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘ala‘ala wai nui
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,KAHO,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,NPSA,Shrub,Non-Native,nat,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,lauti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,PUHE,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,PUHO,Shrub,Non-Native,pol,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-123594641.685486,2013-12-12T15:35:47Z,Kelly Kozar,WAPA,Shrub,Non-Native,,,Cordyline fruticosa,CORFRU,Liliales,Asparagaceae,Cordyline,fruticosa,,(L.) A. Chev,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ti
20100315154438-124465584.754944,2013-12-12T15:38:58Z,Kelly Kozar,HALE,Grass,Native,end,,Eragrostis variabilis,ERAVAR,Cyperales,Poaceae,Eragrostis,variabilis,,(Gaudich.) Steud,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Herbst & Clayton 1998; Wood & LeGrande 2006; Snow & Lau 2010,Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",kāwelu
20100315154438-124465584.754944,2013-12-12T15:38:58Z,Kelly Kozar,HAVO,Grass,Native,end,,Eragrostis variabilis,ERAVAR,Cyperales,Poaceae,Eragrostis,variabilis,,(Gaudich.) Steud,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Herbst & Clayton 1998; Wood & LeGrande 2006; Snow & Lau 2010,Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",kāwelu
20100315154438-124465584.754944,2013-12-12T15:38:58Z,Kelly Kozar,KALA,Grass,Native,end,,Eragrostis variabilis,ERAVAR,Cyperales,Poaceae,Eragrostis,variabilis,,(Gaudich.) Steud,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Herbst & Clayton 1998; Wood & LeGrande 2006; Snow & Lau 2010,Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",kāwelu
20100315154438-125469803.81012,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Non-Native,nat,,Ocimum basilicum,OCIBAS,Lamiales,Lamiaceae,Ocimum,basilicum,,L.,Wagner et al. 2012,"Oppenheimer, 2010",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-126507401.46637,,,HAVO,,Non-Native,,,Dracaena fragrans,DRAFRA,Liliales,Liliaceae,Dracaena,fragrans,,,,,Perennial,,
